TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,PreviousTransactionDate,Target
220.2,102.0,1.0,1075.15,2023-09-11 16:25:04,Debit,Boston,Online,Orang Dewasa,Student,2024-11-04 08:11:18,0
476.03,99.0,1.0,5958.34,2023-09-01 16:12:35,Credit,Houston,Branch,Sudah Lansia,Retired,2024-11-04 08:09:08,0
141.91,49.0,1.0,791.9700000000003,2023-01-19 17:08:04,Debit,Miami,Branch,Anak Muda,Student,2024-11-04 08:09:42,0
95.82999999999998,91.0,1.0,1726.4,2023-12-01 16:01:26,Debit,Washington,Online,Orang Dewasa,Student,2024-11-04 08:08:23,0
51.150000000000006,199.0,1.0,8992.25,2023-03-01 17:26:49,Credit,Los Angeles,Branch,Orang Tua,Engineer,2024-11-04 08:10:54,2
1192.2,103.0,5.0,7816.41,2023-12-21 16:21:27,Credit,Jacksonville,,Sudah Lansia,Retired,2024-11-04 08:09:14,1
50.75,185.0,1.0,8271.47,2023-08-14 18:14:23,Debit,Boston,ATM,Sudah Lansia,Doctor,2024-11-04 08:07:41,2
185.07,159.0,1.0,636.4200000000001,2023-12-19 16:57:40,Debit,Colorado Springs,Branch,Anak Muda,Student,2024-11-04 08:07:39,2
293.54,45.0,1.0,2290.1,2023-01-16 17:26:12,Debit,Sacramento,Online,Orang Tua,Engineer,2024-11-04 08:08:24,0
285.26,93.0,1.0,167.72000000000025,2023-11-01 16:09:05,Debit,Atlanta,ATM,Orang Dewasa,Student,2024-11-04 08:11:15,0
129.48,179.0,1.0,7581.7,2023-02-06 16:30:43,Debit,Seattle,ATM,Orang Dewasa,Engineer,2024-11-04 08:10:43,2
743.03,174.0,1.0,4111.38,2023-07-27 16:55:39,Debit,New York,ATM,Orang Tua,Engineer,2024-11-04 08:09:19,1
297.86,96.0,1.0,1680.1400000000003,2023-02-06 17:32:04,Credit,Milwaukee,ATM,Orang Dewasa,Student,2024-11-04 08:11:40,0
231.92,12.0,1.0,5715.08,2023-07-10 18:00:56,Debit,Indianapolis,ATM,Sudah Lansia,Doctor,2024-11-04 08:11:27,0
295.82,46.0,1.0,5897.73,2023-12-14 16:15:28,Credit,Chicago,Branch,Orang Tua,Engineer,2024-11-04 08:07:47,0
302.86,275.0,1.0,5239.24,2023-07-03 18:56:03,,Los Angeles,Online,Orang Tua,Doctor,2024-11-04 08:12:06,2
81.07999999999998,56.0,1.0,7788.91,2023-09-19 16:56:35,Debit,Omaha,ATM,Orang Tua,Engineer,2024-11-04 08:07:17,0
775.6,158.0,1.0,3898.64,2023-08-21 17:43:17,Credit,Mesa,Branch,Sudah Lansia,Retired,2024-11-04 08:08:12,1
211.91,181.0,1.0,927.4700000000003,2023-09-18 16:51:04,Debit,Indianapolis,Online,Anak Muda,Student,2024-11-04 08:08:46,2
17.20999999999998,219.0,1.0,914.1599999999999,2023-12-25 17:18:58,Debit,Omaha,Online,Anak Muda,Student,2024-11-04 08:06:59,2
124.22,172.0,1.0,9695.04,2023-05-19 17:57:36,Debit,Charlotte,ATM,Anak Muda,Student,2024-11-04 08:08:04,2
38.370000000000005,135.0,1.0,8647.04,2023-09-01 16:07:38,Debit,San Antonio,ATM,Sudah Lansia,Doctor,2024-11-04 08:10:04,2
269.79,17.0,1.0,1292.1,2023-10-03 16:15:25,Debit,San Jose,ATM,Orang Tua,Engineer,2024-11-04 08:07:59,0
605.42,33.0,1.0,392.34000000000015,2023-06-13 16:10:27,Debit,Mesa,ATM,Anak Muda,Student,2024-11-04 08:09:40,1
29.189999999999998,41.0,1.0,12059.85,2023-01-25 17:39:15,Credit,Nashville,Branch,Orang Tua,Doctor,2024-11-04 08:11:34,0
701.7,64.0,1.0,6643.24,2023-06-30 16:57:37,Credit,Seattle,Online,Sudah Lansia,Retired,2024-11-04 08:09:49,1
862.34,72.0,1.0,9903.48,2023-05-25 16:16:02,Debit,Kansas City,Branch,Orang Tua,Doctor,2024-11-04 08:12:05,1
410.97,45.0,1.0,151.42000000000007,2023-09-25 17:01:56,Debit,Los Angeles,,Anak Muda,Student,2024-11-04 08:11:11,0
36.97000000000003,79.0,1.0,2850.92,2023-08-23 17:22:49,Debit,Virginia Beach,Branch,Orang Tua,Engineer,2024-11-04 08:07:48,0
137.59,95.0,1.0,10679.67,2023-01-03 16:27:16,Debit,Nashville,ATM,Orang Dewasa,Doctor,2024-11-04 08:11:30,0
168.11,12.0,1.0,10652.13,2023-05-19 16:44:53,Credit,New York,Online,Orang Tua,Doctor,2024-11-04 08:06:59,0
430.98,93.0,1.0,569.25,2023-10-10 18:14:12,Debit,Baltimore,Branch,Anak Muda,Student,2024-11-04 08:11:00,0
13.870000000000005,20.0,1.0,954.8299999999999,2023-12-11 18:32:40,Debit,Phoenix,Branch,Anak Muda,Student,2024-11-04 08:07:47,0
175.07,169.0,2.0,9274.64,2023-11-23 16:59:11,Debit,Las Vegas,Online,Orang Dewasa,Engineer,2024-11-04 08:12:07,2
302.82,175.0,1.0,9384.54,2023-11-03 16:50:20,Debit,Jacksonville,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:31,2
1647.7400000000002,52.0,1.0,1483.8400000000001,2023-12-25 17:41:30,Debit,,ATM,Sudah Lansia,Retired,2024-11-04 08:09:29,1
406.81,84.0,1.0,1968.3599999999997,2023-12-05 16:32:49,Debit,New York,Online,Sudah Lansia,Retired,2024-11-04 08:08:46,0
256.3,172.0,1.0,4203.05,2023-04-05 16:21:59,Debit,New York,Online,Orang Tua,Retired,2024-11-04 08:06:23,2
80.95999999999998,97.0,1.0,959.9400000000005,2023-09-27 17:47:10,Credit,Jacksonville,Online,Anak Muda,Student,2024-11-04 08:06:25,0
95.78,27.0,1.0,271.6400000000003,2023-03-23 17:09:53,Debit,Atlanta,Online,Anak Muda,Student,2024-11-04 08:09:16,0
379.54,118.0,1.0,12571.76,2023-01-03 17:14:14,Credit,Indianapolis,Branch,Orang Tua,Doctor,2024-11-04 08:06:23,0
903.19,65.0,1.0,8627.08,2023-07-06 17:52:32,Debit,El Paso,Online,Anak Muda,Student,2024-11-04 08:06:37,1
142.19,27.0,4.0,524.46,2023-06-15 18:28:50,Debit,Houston,Branch,Anak Muda,Student,2024-11-04 08:09:44,0
847.45,175.0,1.0,422.3199999999997,2023-06-19 16:24:14,Debit,Jacksonville,Branch,Orang Dewasa,Student,2024-11-04 08:09:30,1
295.18,31.0,1.0,12961.53,2023-05-09 17:54:39,Credit,Dallas,Branch,Sudah Lansia,Doctor,2024-11-04 08:07:53,0
18.45999999999998,213.0,1.0,6381.6,2023-11-20 16:29:14,Debit,Charlotte,Branch,Sudah Lansia,Retired,2024-11-04 08:10:17,2
603.23,48.0,1.0,117.97999999999956,2023-08-24 17:34:13,Debit,Detroit,Branch,Orang Dewasa,Student,2024-11-04 08:08:18,1
54.5,147.0,1.0,1715.2200000000003,2023-11-22 16:59:09,Credit,Philadelphia,Branch,Orang Tua,Retired,2024-11-04 08:08:27,2
414.77,274.0,1.0,5599.81,2024-01-01 17:37:04,Debit,San Francisco,Online,Orang Dewasa,Doctor,2024-11-04 08:08:05,2
886.19,69.0,1.0,7904.24,2023-08-21 17:32:04,Debit,Colorado Springs,Branch,Sudah Lansia,Retired,2024-11-04 08:08:29,1
440.03,88.0,1.0,1490.44,2023-11-29 16:11:50,Debit,San Jose,Online,Orang Tua,Engineer,2024-11-04 08:10:19,0
76.38999999999999,219.0,1.0,5976.0,2023-01-13 17:19:33,Debit,Denver,Branch,Anak Muda,Student,2024-11-04 08:10:09,2
595.91,162.0,1.0,1673.7600000000002,2023-08-10 18:39:04,Credit,San Antonio,ATM,Anak Muda,Student,2024-11-04 08:10:21,1
6.029999999999973,70.0,1.0,3290.72,2023-08-09 18:42:25,Debit,Chicago,Branch,Sudah Lansia,Retired,2024-11-04 08:09:27,0
249.34,197.0,1.0,3030.97,2023-08-15 17:21:47,Debit,Charlotte,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:57,2
421.52,67.0,1.0,369.8599999999997,2023-08-15 17:35:08,Debit,San Jose,Branch,Anak Muda,Student,2024-11-04 08:10:21,0
189.76999999999998,24.0,1.0,6570.36,2023-02-27 16:08:40,Debit,Raleigh,Branch,Orang Tua,Engineer,2024-11-04 08:11:28,0
73.19,213.0,1.0,2264.98,2023-10-18 16:20:15,Debit,Atlanta,Branch,Sudah Lansia,Retired,2024-11-04 08:10:26,2
188.13,198.0,1.0,5029.87,2023-06-02 18:12:29,Credit,Jacksonville,Online,Sudah Lansia,Retired,2024-11-04 08:10:08,2
30.519999999999982,122.0,1.0,12327.74,2023-05-19 17:19:00,Debit,Jacksonville,Branch,Sudah Lansia,Doctor,2024-11-04 08:07:18,0
1235.69,118.0,1.0,420.25,2023-05-24 16:14:34,Credit,San Jose,Branch,Anak Muda,Student,2024-11-04 08:09:22,1
1159.39,150.0,1.0,6499.53,2023-10-12 16:29:49,Debit,Oklahoma City,Online,Orang Tua,Doctor,2024-11-04 08:06:27,1
170.24,133.0,1.0,5172.99,2023-06-05 16:24:12,Debit,San Francisco,Branch,Sudah Lansia,Retired,2024-11-04 08:08:04,2
56.620000000000005,121.0,1.0,8981.1,2023-02-27 17:59:36,Debit,Austin,Branch,Orang Tua,Doctor,2024-11-04 08:08:45,0
53.139999999999986,70.0,1.0,7915.0,2023-04-21 17:19:56,Debit,Las Vegas,ATM,Orang Dewasa,Doctor,2024-11-04 08:07:15,0
587.23,144.0,1.0,500.84000000000015,2023-07-31 17:54:28,Debit,Omaha,Online,Orang Dewasa,Student,2024-11-04 08:09:21,1
21.269999999999982,114.0,1.0,7392.79,2023-07-24 17:01:19,Credit,Indianapolis,Online,Sudah Lansia,Retired,2024-11-04 08:09:54,0
1397.5900000000001,144.0,1.0,1134.7900000000004,2023-11-13 17:28:12,Credit,Austin,ATM,Orang Dewasa,Student,2024-11-04 08:06:38,1
76.01999999999998,189.0,1.0,14765.41,2023-07-12 16:58:17,Credit,Albuquerque,Online,Orang Dewasa,Doctor,2024-11-04 08:11:51,2
155.51,15.0,1.0,5360.19,2023-08-21 18:51:06,Debit,Raleigh,ATM,Sudah Lansia,Doctor,2024-11-04 08:08:23,0
135.14999999999998,50.0,1.0,5878.14,2023-03-20 17:13:09,Debit,Colorado Springs,Online,Sudah Lansia,Retired,2024-11-04 08:10:37,0
39.48000000000002,38.0,1.0,5889.51,2023-05-26 16:47:51,Debit,Omaha,ATM,Orang Tua,Retired,2024-11-04 08:11:50,0
451.68,15.0,1.0,4381.54,2023-04-18 18:55:32,Debit,Houston,Online,Orang Dewasa,Engineer,2024-11-04 08:09:51,0
355.0,33.0,1.0,185.47000000000025,2023-08-29 16:50:17,Credit,Fort Worth,Online,Orang Dewasa,Student,2024-11-04 08:10:34,0
427.69,236.0,1.0,2443.54,2023-03-28 16:02:03,Debit,Raleigh,ATM,Orang Tua,Engineer,2024-11-04 08:11:53,2
254.86,102.0,1.0,699.8999999999996,2023-01-26 17:21:46,Debit,Boston,Branch,Anak Muda,Student,2024-11-04 08:11:39,0
19.480000000000018,114.0,1.0,4739.59,2023-07-10 16:01:03,Debit,Dallas,ATM,Orang Dewasa,Engineer,,0
190.17,265.0,1.0,12893.85,2023-06-09 17:41:13,Debit,Baltimore,ATM,Orang Tua,Doctor,2024-11-04 08:08:48,2
206.63,128.0,1.0,7626.53,2023-12-07 16:11:01,Credit,Oklahoma City,Online,Orang Tua,Retired,2024-11-04 08:10:42,0
93.22,52.0,1.0,1014.6300000000001,2023-04-07 17:11:35,Debit,Charlotte,Online,Orang Tua,Retired,2024-11-04 08:09:41,0
547.98,171.0,1.0,1358.54,2023-10-24 17:04:59,Debit,Oklahoma City,ATM,Orang Dewasa,Student,,1
641.06,25.0,1.0,1602.13,2023-12-11 16:09:08,Debit,Colorado Springs,ATM,Anak Muda,Student,2024-11-04 08:07:21,1
314.55,19.0,2.0,1105.8900000000003,2023-04-25 17:15:27,Credit,Dallas,Branch,Orang Dewasa,Student,2024-11-04 08:07:16,0
836.45,63.0,1.0,1731.8900000000003,2023-02-27 16:02:00,Debit,Virginia Beach,Online,Sudah Lansia,Retired,2024-11-04 08:12:12,1
1095.09,52.0,1.0,8692.47,2023-04-17 17:27:15,Debit,San Francisco,ATM,Orang Dewasa,Engineer,2024-11-04 08:11:57,1
189.45,62.0,1.0,12578.75,2023-03-21 17:12:03,Credit,Boston,Branch,Orang Tua,Doctor,2024-11-04 08:09:31,0
91.84,80.0,1.0,1712.4099999999999,2023-07-05 17:21:56,Credit,Mesa,Branch,Sudah Lansia,Retired,2024-11-04 08:08:32,0
609.52,169.0,1.0,3485.03,2023-07-28 16:03:27,Debit,Washington,ATM,Sudah Lansia,Retired,2024-11-04 08:08:19,1
859.3,68.0,1.0,1146.7799999999997,2023-08-01 17:18:04,Credit,Colorado Springs,Branch,Sudah Lansia,Retired,2024-11-04 08:06:56,1
100.00999999999999,63.0,1.0,6393.12,2023-06-29 16:06:51,Debit,Philadelphia,ATM,Orang Tua,Doctor,2024-11-04 08:09:27,0
28.779999999999973,51.0,1.0,680.5500000000002,2023-08-07 16:08:04,Credit,Tucson,Online,Orang Tua,Doctor,2024-11-04 08:11:39,0
111.07999999999996,83.0,1.0,7037.34,2023-05-15 17:46:13,Debit,Chicago,Online,Sudah Lansia,Doctor,2024-11-04 08:10:59,0
470.96,124.0,2.0,12991.030000000002,2023-03-10 16:22:05,Credit,Indianapolis,Online,Sudah Lansia,Doctor,2024-11-04 08:11:10,1
52.22999999999999,96.0,1.0,105.01000000000022,2023-09-11 18:08:19,Credit,San Francisco,Branch,Orang Dewasa,Student,2024-11-04 08:08:11,0
78.62,52.0,1.0,1360.85,2023-07-31 16:46:29,Debit,Oklahoma City,Branch,Orang Dewasa,Doctor,2024-11-04 08:08:12,0
47.78999999999999,37.0,1.0,1649.92,2023-09-15 17:00:20,Debit,Denver,Branch,Orang Dewasa,Student,2024-11-04 08:11:55,0
333.97,45.0,1.0,5237.36,2023-03-22 16:18:37,Debit,Fresno,Branch,Orang Tua,Doctor,2024-11-04 08:11:48,0
30.870000000000005,295.0,1.0,14348.65,2023-07-12 16:50:42,Debit,Fresno,ATM,Orang Dewasa,Doctor,2024-11-04 08:10:43,2
710.43,115.0,1.0,5625.55,2023-03-08 17:07:21,Debit,San Diego,Online,Sudah Lansia,Retired,2024-11-04 08:08:42,1
220.23,48.0,1.0,3438.02,2023-09-18 18:35:23,Debit,Milwaukee,ATM,Orang Tua,Engineer,2024-11-04 08:06:33,0
27.279999999999973,96.0,1.0,10668.24,2023-12-25 16:30:45,Debit,Atlanta,ATM,Orang Dewasa,Doctor,2024-11-04 08:09:42,0
101.51999999999998,98.0,1.0,2018.9,2023-08-09 16:22:25,Debit,Tucson,ATM,Orang Tua,Engineer,2024-11-04 08:08:38,0
162.65,147.0,1.0,9500.95,2023-05-11 17:15:10,Debit,New York,ATM,Orang Tua,Engineer,2024-11-04 08:11:20,2
10.519999999999982,30.0,1.0,2472.99,2023-07-19 17:38:50,Debit,Kansas City,ATM,Orang Tua,Retired,2024-11-04 08:11:06,0
270.72,37.0,1.0,6522.47,2023-03-27 17:25:32,Debit,Los Angeles,Branch,Orang Dewasa,Doctor,2024-11-04 08:12:10,0
247.58,152.0,1.0,778.7399999999998,2023-05-29 18:40:32,Debit,San Antonio,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:18,2
359.65,289.0,1.0,219.52999999999975,2023-01-12 17:58:56,Credit,Jacksonville,Online,Orang Dewasa,Student,2024-11-04 08:09:04,2
109.91,90.0,1.0,12896.06,2023-05-01 16:23:22,Debit,Seattle,Branch,Orang Dewasa,Doctor,2024-11-04 08:10:57,0
215.72,137.0,1.0,8697.11,2023-10-11 18:04:39,Credit,Columbus,Branch,Orang Dewasa,Engineer,2024-11-04 08:11:54,2
490.76,156.0,1.0,6414.11,,Debit,Columbus,Online,Sudah Lansia,Retired,2024-11-04 08:09:44,2
224.28,68.0,1.0,5767.51,2023-02-15 16:50:13,Debit,Chicago,Online,Sudah Lansia,Retired,2024-11-04 08:10:52,0
608.79,157.0,1.0,2991.17,2023-11-03 18:37:18,Debit,Fort Worth,Online,Orang Tua,Engineer,2024-11-04 08:12:18,1
840.16,68.0,1.0,1236.7600000000002,2023-03-20 16:35:53,Credit,Colorado Springs,Branch,Anak Muda,Student,2024-11-04 08:12:12,1
203.34,66.0,1.0,13586.99,2023-12-20 17:13:50,Debit,Phoenix,ATM,Sudah Lansia,Doctor,2024-11-04 08:09:43,0
90.88,284.0,1.0,7117.35,2023-11-20 17:08:33,Debit,Colorado Springs,ATM,Orang Dewasa,Engineer,2024-11-04 08:10:50,2
60.110000000000014,122.0,1.0,7235.87,2023-11-27 17:39:39,Credit,Albuquerque,Branch,Sudah Lansia,Retired,2024-11-04 08:08:09,0
393.92,47.0,1.0,7318.64,2023-05-16 16:57:35,Debit,Memphis,Branch,Sudah Lansia,Retired,2024-11-04 08:12:07,0
19.389999999999986,45.0,1.0,9847.6,2023-11-17 16:39:20,Debit,Colorado Springs,ATM,Orang Tua,Doctor,2024-11-04 08:11:24,0
57.06999999999999,99.0,1.0,9323.71,2023-08-25 16:30:02,Credit,Boston,Online,Orang Dewasa,Doctor,2024-11-04 08:11:35,0
395.27,167.0,1.0,1764.08,2023-08-07 16:38:52,Credit,Miami,Online,Anak Muda,Student,2024-11-04 08:08:21,2
289.05,116.0,1.0,5683.49,2023-06-09 17:58:00,Debit,New York,ATM,Sudah Lansia,Retired,2024-11-04 08:11:58,0
46.110000000000014,233.0,1.0,5225.73,2023-03-27 17:07:20,Debit,San Francisco,Online,Orang Dewasa,Doctor,2024-11-04 08:10:44,2
335.5,47.0,1.0,6445.4,2023-08-14 16:01:02,Debit,Sacramento,ATM,Sudah Lansia,Retired,2024-11-04 08:12:23,0
388.07,68.0,1.0,289.71000000000004,2023-09-05 17:34:08,Debit,Seattle,Online,Anak Muda,Student,2024-11-04 08:10:37,0
520.86,66.0,1.0,9200.74,2023-03-20 16:29:02,Credit,Sacramento,Online,Orang Tua,Engineer,2024-11-04 08:08:47,0
787.4100000000001,39.0,1.0,300.8699999999999,2023-06-19 16:22:28,Debit,Memphis,Online,Orang Dewasa,Student,2024-11-04 08:06:44,1
31.69999999999999,121.0,1.0,743.8999999999996,2023-06-01 16:56:33,Credit,Raleigh,ATM,Orang Tua,Doctor,2024-11-04 08:08:02,0
22.30000000000001,90.0,1.0,1200.3500000000004,2023-05-01 16:57:17,Debit,Philadelphia,ATM,Anak Muda,Student,2024-11-04 08:12:18,0
203.12,181.0,1.0,1562.3900000000003,2023-01-18 16:59:48,Debit,San Jose,ATM,Orang Tua,Retired,2024-11-04 08:09:15,2
315.94,172.0,1.0,7719.71,2023-02-27 17:06:57,Credit,Raleigh,Branch,Orang Tua,Doctor,2024-11-04 08:12:09,2
192.23,39.0,3.0,2610.67,2023-12-28 16:34:52,Debit,Albuquerque,Online,Orang Tua,Engineer,2024-11-04 08:06:41,0
1510.7099999999996,51.0,1.0,2060.02,2023-06-15 16:48:29,Debit,Oklahoma City,Online,Sudah Lansia,Retired,2024-11-04 08:09:11,1
0.2599999999999909,173.0,1.0,1833.67,2023-11-23 16:14:48,Debit,Oklahoma City,Online,Anak Muda,Student,2024-11-04 08:07:45,2
210.77,161.0,1.0,5396.65,2023-05-31 16:50:20,Debit,Mesa,ATM,Sudah Lansia,Retired,2024-11-04 08:11:21,2
406.65,107.0,1.0,12995.7,2023-11-08 18:32:44,Debit,Mesa,ATM,Orang Tua,Doctor,2024-11-04 08:11:01,0
422.9,111.0,1.0,7616.43,2023-02-27 16:15:53,Debit,Tucson,ATM,Orang Tua,Engineer,2024-11-04 08:10:52,0
20.620000000000005,225.0,1.0,12500.8,2023-06-21 17:10:18,Credit,Philadelphia,ATM,Orang Dewasa,Doctor,2024-11-04 08:08:49,2
174.39,36.0,1.0,1127.08,2023-01-09 16:08:52,Debit,San Francisco,ATM,Anak Muda,Student,2024-11-04 08:11:01,0
7.860000000000014,91.0,1.0,3621.98,2023-10-16 16:47:15,Credit,Sacramento,Branch,Sudah Lansia,Retired,2024-11-04 08:07:51,0
54.849999999999994,40.0,1.0,2727.45,2023-09-05 16:05:58,Credit,San Francisco,Branch,Orang Tua,Retired,2024-11-04 08:09:36,0
204.7,95.0,5.0,5117.03,2023-09-21 16:08:00,Debit,Oklahoma City,Branch,Orang Tua,Doctor,2024-11-04 08:10:26,0
16.55000000000001,159.0,1.0,6089.79,2023-09-11 17:05:50,Debit,Tucson,Branch,Orang Dewasa,Engineer,2024-11-04 08:08:11,2
91.32,77.0,1.0,2618.1,2023-11-10 16:43:45,Debit,Milwaukee,Branch,Orang Tua,Engineer,2024-11-04 08:08:22,0
49.620000000000005,111.0,1.0,3841.42,2023-12-07 16:19:07,Debit,Portland,ATM,Orang Tua,Engineer,2024-11-04 08:07:23,0
487.16,84.0,1.0,321.21000000000004,2023-01-02 16:01:14,Credit,Los Angeles,Branch,Orang Dewasa,Student,2024-11-04 08:12:22,0
405.6,44.0,1.0,9754.73,2023-08-08 17:41:41,Debit,Tucson,Online,Orang Dewasa,Engineer,2024-11-04 08:09:24,0
512.95,143.0,1.0,9584.52,2023-10-16 17:08:36,Debit,Columbus,Branch,Orang Tua,Engineer,2024-11-04 08:10:05,1
345.94,163.0,1.0,7624.56,2023-10-09 17:32:57,Debit,Portland,ATM,Orang Dewasa,Doctor,2024-11-04 08:11:40,2
356.56,52.0,1.0,2485.73,2023-10-09 17:23:21,Debit,New York,Online,Orang Tua,Engineer,2024-11-04 08:11:57,0
10.310000000000002,280.0,1.0,2137.9,2023-01-13 16:23:56,Debit,Louisville,Online,Orang Dewasa,Engineer,2024-11-04 08:11:14,2
211.69,111.0,1.0,6412.85,2023-10-20 16:02:07,Debit,Atlanta,Branch,Orang Dewasa,Doctor,2024-11-04 08:07:50,0
221.49,196.0,1.0,707.25,2023-09-13 18:11:22,Credit,Oklahoma City,Branch,Anak Muda,Student,2024-11-04 08:11:50,2
278.23,83.0,1.0,8300.54,2023-05-04 17:49:33,Debit,Fresno,Online,Orang Tua,Engineer,2024-11-04 08:09:46,0
116.88,263.0,1.0,7717.34,2023-10-04 17:10:02,Debit,Memphis,ATM,Orang Tua,Doctor,2024-11-04 08:10:02,2
328.77,247.0,1.0,6967.03,2023-04-03 17:59:23,Credit,San Diego,Online,Orang Dewasa,Doctor,2024-11-04 08:09:57,2
77.53,55.0,1.0,5158.6,2023-07-25 18:00:25,Debit,Louisville,Branch,Orang Tua,Retired,2024-11-04 08:07:12,0
421.74,103.0,1.0,12031.14,2023-06-20 17:07:05,Debit,San Jose,Online,Sudah Lansia,Doctor,2024-11-04 08:10:18,0
313.69,152.0,1.0,7093.68,2023-03-10 16:35:33,Debit,Oklahoma City,Branch,Sudah Lansia,Retired,2024-11-04 08:10:23,2
411.72,153.0,1.0,8539.86,2023-06-20 18:43:51,Debit,Washington,Branch,Orang Dewasa,Doctor,2024-11-04 08:11:43,2
508.73,89.0,1.0,7640.57,2023-07-14 16:22:54,Debit,Chicago,Branch,Orang Tua,Retired,2024-11-04 08:09:07,1
153.08,201.0,1.0,1292.21,2023-11-27 16:57:08,Debit,Omaha,ATM,Anak Muda,Student,2024-11-04 08:09:29,2
23.00999999999999,166.0,1.0,5958.75,2023-06-09 18:33:04,Debit,Las Vegas,Branch,Sudah Lansia,Retired,2024-11-04 08:09:14,2
69.28000000000003,129.0,1.0,708.7399999999998,2023-10-30 16:36:24,Debit,Los Angeles,Online,Orang Dewasa,Student,2024-11-04 08:11:01,0
51.25,66.0,1.0,1744.4,2023-08-29 16:16:15,Credit,Austin,Branch,Orang Dewasa,Student,2024-11-04 08:11:52,0
407.65,263.0,1.0,273.77999999999975,2023-08-07 17:17:34,Debit,Denver,ATM,Orang Dewasa,Student,2024-11-04 08:08:37,2
459.25,59.0,1.0,130.76000000000022,2023-05-23 16:44:33,Debit,Tucson,Branch,Orang Dewasa,Student,2024-11-04 08:11:47,0
301.56,118.0,1.0,10389.6,2023-02-09 17:46:49,Debit,Seattle,Branch,Orang Tua,Doctor,2024-11-04 08:10:23,0
17.670000000000016,91.0,1.0,1048.1800000000007,2023-06-27 17:50:21,Debit,San Diego,Online,Sudah Lansia,Doctor,2024-11-04 08:10:55,0
5.2900000000000205,132.0,1.0,12896.68,2023-03-13 18:24:20,Credit,San Francisco,Online,Orang Dewasa,Doctor,2024-11-04 08:11:04,2
401.37,251.0,1.0,8208.54,2023-09-18 16:18:19,Debit,Los Angeles,Branch,Orang Tua,Engineer,2024-11-04 08:11:41,2
145.4,24.0,1.0,5244.49,2023-07-06 17:53:38,Debit,Tucson,Online,Orang Dewasa,Engineer,2024-11-04 08:09:52,0
556.34,46.0,1.0,11935.14,2023-10-19 16:34:22,Debit,Seattle,Online,Orang Dewasa,Doctor,2024-11-04 08:07:12,0
34.31,251.0,1.0,1484.7600000000002,2023-04-28 16:55:28,Debit,Philadelphia,ATM,Anak Muda,Student,2024-11-04 08:11:26,2
780.5899999999999,145.0,1.0,6513.34,2023-06-28 17:58:48,Credit,Tucson,Online,Anak Muda,Student,2024-11-04 08:07:01,1
282.65,161.0,1.0,13801.15,2023-03-08 17:42:36,Debit,Fort Worth,ATM,Orang Dewasa,Doctor,2024-11-04 08:08:51,2
305.27,147.0,1.0,12958.65,2023-09-27 16:25:38,Debit,Las Vegas,Online,Sudah Lansia,Doctor,2024-11-04 08:09:31,2
185.81,116.0,1.0,9588.71,2023-09-20 16:30:06,Debit,Austin,Online,Orang Dewasa,Doctor,2024-11-04 08:10:15,0
66.00999999999999,179.0,1.0,3475.99,2023-10-06 18:39:39,Debit,Milwaukee,Online,Orang Tua,,2024-11-04 08:07:05,2
447.95,75.0,1.0,7544.4,2023-01-11 17:27:56,Debit,Tucson,Branch,Orang Dewasa,Engineer,2024-11-04 08:09:20,0
279.3,48.0,1.0,1193.6099999999992,2023-06-22 17:28:02,Debit,Oklahoma City,ATM,Anak Muda,Student,2024-11-04 08:07:20,0
611.1500000000001,121.0,1.0,892.8299999999999,2023-08-11 17:12:30,Debit,Detroit,ATM,Orang Dewasa,Student,2024-11-04 08:09:23,1
275.2,81.0,1.0,1230.12,2023-08-24 17:13:38,Debit,New York,Online,Orang Tua,Engineer,2024-11-04 08:09:50,0
427.79,189.0,1.0,1479.67,2023-02-21 17:42:42,Debit,San Jose,Branch,Anak Muda,Student,2024-11-04 08:08:54,2
469.13,139.0,1.0,1265.2799999999997,,Credit,San Antonio,ATM,Orang Tua,Doctor,2024-11-04 08:07:30,2
102.81000000000003,47.0,1.0,3228.87,2023-12-04 16:23:00,Debit,Seattle,Branch,Sudah Lansia,Retired,2024-11-04 08:08:07,0
22.610000000000014,145.0,1.0,1111.6700000000005,2023-12-21 17:56:04,Debit,Seattle,Online,Anak Muda,Student,2024-11-04 08:06:47,2
68.28,293.0,1.0,3213.16,2023-06-08 18:54:04,Debit,Boston,Online,Orang Tua,Engineer,2024-11-04 08:08:24,2
33.64999999999998,146.0,1.0,12719.93,2023-09-18 17:18:03,Credit,New York,Online,Sudah Lansia,Doctor,2024-11-04 08:07:24,2
362.68,137.0,1.0,2040.77,2023-01-16 18:02:19,Credit,Miami,ATM,Sudah Lansia,Retired,2024-11-04 08:06:30,2
73.23000000000002,172.0,1.0,1309.85,2023-06-23 16:41:27,Debit,San Francisco,Branch,Anak Muda,Student,2024-11-04 08:12:22,2
654.49,104.0,1.0,164.60999999999967,2023-11-20 16:31:36,Credit,Austin,Online,Orang Dewasa,Student,2024-11-04 08:08:39,1
18.560000000000002,161.0,1.0,4230.37,2023-04-24 17:04:21,Credit,Memphis,Branch,Orang Tua,Engineer,2024-11-04 08:07:40,2
